account,out_degree,in_degree,degree_ratio,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,avg_forward_path_length,max_forward_path_length,forward_path_count,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize,avg_backward_path_length,max_backward_path_length,backward_path_count
a24303,2,2,0.6666666666666666,0.0,0.0,0,59983200000000.0,59983200000000.0,2,2.0,2,2,7978441488000000.0,7978441488000000.0,6,179838000000000.0,179838000000000.0,6,3.0,3,6
a06736,7,2,2.3333333333333335,0.0,0.0,0,-140239848419.41168,-140239848419.41168,3,2.0,2,3,0.0,0.0,0,1168500000000.0,1168500000000.0,2,2.0,2,2
a00513,1,3,0.25,0.0,0.0,0,6766385590000001.0,6766385590000001.0,1,2.0,2,1,1.1189986769999998e+16,1.1189986769999998e+16,3,5866458000568413.0,5866458000568413.0,5,2.6,3,5
a19727,57,9,5.7,0.0,0.0,0,1482222404860000.0,1482222404860000.0,3,2.0,2,3,0.0,0.0,0,936088538681606.8,936088538681606.8,3,2.0,2,3
a03842,152,12,11.692307692307692,37000863513482.56,37000863513482.56,6,57177690000000.0,57177690000000.0,6,3.0,3,6,660134986700000.0,660134986700000.0,9,78330792000000.0,78330792000000.0,9,3.0,3,9
a19235,29,26,1.0740740740740742,0.0,0.0,0,1450348207776400.0,1450348207776400.0,3,2.0,2,3,0.0,0.0,0,1301957962434735.0,1301957962434735.0,2,2.0,2,2
a11940,3,1,1.5,0.0,0.0,0,864120000000.0,864120000000.0,3,2.0,2,3,0.0,0.0,0,999160000000.0,999160000000.0,1,2.0,2,1
a31025,1,72,0.0136986301369863,0.0,0.0,0,142994750000000.0,142994750000000.0,1,2.0,2,1,0.0,0.0,0,102628310280206.95,102628310280206.95,3,2.0,2,3
a00574,448,275,1.6231884057971016,0.0,0.0,0,403192691999999.75,403192691999999.75,2,2.0,2,2,0.0,0.0,0,181940107053939.47,181940107053939.47,3,2.0,2,3
a26564,6,3,1.5,0.0,0.0,0,1375171500000.0,1375171500000.0,3,2.0,2,3,0.0,0.0,0,3948130000000.0,3948130000000.0,2,2.0,2,2
a26905,5,6,0.7142857142857143,0.0,0.0,0,12175698190000.0,12175698190000.0,3,2.0,2,3,0.0,0.0,0,9100000000000.3,9100000000000.3,3,2.0,2,3
a11052,9,9,0.9,5.099976105e+16,5.099976105e+16,9,1542731782500000.0,1542731782500000.0,9,3.0,3,9,0.0,0.0,0,431307197000000.06,431307197000000.06,2,2.0,2,2
a11586,121,180,0.6685082872928176,1048327353330000.0,1048327353330000.0,9,1054140000000.0,1054140000000.0,9,3.0,3,9,0.0,0.0,0,-247860000000.0,-247860000000.0,3,2.0,2,3
a01016,19,22,0.8260869565217391,0.0,0.0,0,1037716968157.982,1037716968157.982,3,2.0,2,3,0.0,0.0,0,948804869850.0674,948804869850.0674,3,2.0,2,3
a12985,14,2,4.666666666666667,-30602790741.0,-30602790741.0,2,999774927923136.0,999774927923136.0,4,2.5,3,4,691503299572477.9,691503299572477.9,2,348103673787103.25,348103673787103.25,3,2.6666666666666665,3,3
a09511,2,1,1.0,0.0,0.0,0,-9340000000.0,-9340000000.0,2,2.0,2,2,0.0,0.0,0,4600000000.0,4600000000.0,1,2.0,2,1
a07394,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,1052830000000.0,1052830000000.0,1,2.0,2,1
a15844,50,37,1.3157894736842106,0.0,0.0,0,1252639306916659.5,1252639306916659.5,3,2.0,2,3,0.0,0.0,0,318415355000000.0,318415355000000.0,1,2.0,2,1
a17160,5,5,0.8333333333333334,0.0,0.0,0,283736221100000.0,283736221100000.0,3,2.0,2,3,0.0,0.0,0,1698177600000.0,1698177600000.0,2,2.0,2,2
a13577,5,4,1.0,0.0,0.0,0,-4560000000.0,-4560000000.0,3,2.0,2,3,0.0,0.0,0,4200000000.0,4200000000.0,2,2.0,2,2
a19524,11,18,0.5789473684210527,1175583004800000.0,1175583004800000.0,9,591369718200000.0,591369718200000.0,9,3.0,3,9,0.0,0.0,0,130521982000000.0,130521982000000.0,2,2.0,2,2
a22331,8,2,2.6666666666666665,0.0,0.0,0,5838941325321494.0,5838941325321494.0,3,2.0,2,3,0.0,0.0,0,1.00099916e+16,1.00099916e+16,2,2.0,2,2
a08180,123,179,0.6833333333333333,-42204178022.4,-42204178022.4,1,2535364719989632.5,2535364719989632.5,2,2.5,3,2,1.034824631294e+16,1.034824631294e+16,9,8046830108700000.0,8046830108700000.0,9,3.0,3,9
a13287,3,2,1.0,0.0,0.0,0,1009391159667968.8,1009391159667968.8,3,2.0,2,3,0.0,0.0,0,1009875927734375.0,1009875927734375.0,2,2.0,2,2
a26082,16,23,0.6666666666666666,0.0,0.0,0,127553867312224.48,127553867312224.48,3,2.0,2,3,0.0,0.0,0,127397703000000.0,127397703000000.0,3,2.0,2,3
a23293,233,76,3.0259740259740258,0.0,0.0,0,91672247835261.31,91672247835261.31,3,2.0,2,3,0.0,0.0,0,19907530000000.0,19907530000000.0,1,2.0,2,1
a07410,8,3,2.0,0.0,0.0,0,-17600000000.0,-17600000000.0,3,2.0,2,3,0.0,0.0,0,14760000000.0,14760000000.0,3,2.0,2,3
a20246,3,592,0.0050590219224283,0.0,0.0,0,461976629964798.25,461976629964798.25,3,2.0,2,3,0.0,0.0,0,6547524910754.42,6547524910754.42,3,2.0,2,3
a14947,5,12,0.3846153846153846,0.0,0.0,0,10313128000000.0,10313128000000.0,3,2.0,2,3,0.0,0.0,0,14762170000000.0,14762170000000.0,3,2.0,2,3
a20945,1,1,0.5,0.0,0.0,0,406144275738649.25,406144275738649.25,1,2.0,2,1,0.0,0.0,0,406155238775492.5,406155238775492.5,1,2.0,2,1
a17159,10,6,1.4285714285714286,0.0,0.0,0,-56000000000.0,-56000000000.0,2,2.0,2,2,133305750000.0,133305750000.0,9,182678850000.0,182678850000.0,9,3.0,3,9
a00202,2,1,1.0,0.0,0.0,0,39321488669411.99,39321488669411.99,2,2.0,2,2,0.0,0.0,0,39336672361561.914,39336672361561.914,1,2.0,2,1
a15291,4,3,1.0,0.0,0.0,0,33295200000.0,33295200000.0,3,2.0,2,3,0.0,0.0,0,46880700000.0,46880700000.0,3,2.0,2,3
a15326,1,1,0.5,0.0,0.0,0,152266800000.0,152266800000.0,1,2.0,2,1,0.0,0.0,0,159616800000.0,159616800000.0,1,2.0,2,1
a10339,7,3,1.75,0.0,0.0,0,-252000000000.0,-252000000000.0,3,2.0,2,3,1.485640824195e+18,1.485640824195e+18,9,0.0,0.0,9,3.0,3,9
a21139,3,3,0.75,0.0,0.0,0,29959294500000.0,29959294500000.0,3,2.0,2,3,0.0,0.0,0,29885500000000.0,29885500000000.0,3,2.0,2,3
a02714,173,0,173.0,0.0,0.0,0,-7500000000.0,-7500000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a02494,22,18,1.1578947368421053,0.0,0.0,0,550337323470000.0,550337323470000.0,3,2.0,2,3,2.1193156703408e+18,2.1193156703408e+18,9,1421944036200000.0,1421944036200000.0,9,3.0,3,9
a22096,1,1,0.5,4473313419600000.0,4473313419600000.0,3,7882340400000.0,7882340400000.0,3,3.0,3,3,0.0,0.0,0,2629336590000.0,2629336590000.0,1,2.0,2,1
a06909,1,1,0.5,0.0,0.0,0,199370000000.0,199370000000.0,1,2.0,2,1,0.0,0.0,0,200000000000.0,200000000000.0,1,2.0,2,1
a04044,1,179,0.0055555555555555,0.0,0.0,0,444958000000000.0,444958000000000.0,1,2.0,2,1,0.0,0.0,0,9987400000000.0,9987400000000.0,1,2.0,2,1
a09662,9,8,1.0,0.0,0.0,0,-18000000000.0,-18000000000.0,1,2.0,2,1,0.0,0.0,0,12514776300000.0,12514776300000.0,3,2.0,2,3
a06831,3,1,1.5,0.0,0.0,0,-38174250000.0,-38174250000.0,3,2.0,2,3,0.0,0.0,0,1897720600000.0,1897720600000.0,1,2.0,2,1
a02856,2,1,1.0,0.0,0.0,0,-16504610000.0,-16504610000.0,2,2.0,2,2,0.0,0.0,0,21100000000.0,21100000000.0,1,2.0,2,1
a16169,74,2,24.666666666666668,0.0,0.0,0,-50586000000.0,-50586000000.0,3,2.0,2,3,3982303400000.0,3982303400000.0,2,213670025000.0,213670025000.0,2,3.0,3,2
a08769,2,39,0.05,0.0,0.0,0,240938049800000.0,240938049800000.0,2,2.0,2,2,0.0,0.0,0,142796000000000.0,142796000000000.0,3,2.0,2,3
a09901,24,16,1.411764705882353,0.0,0.0,0,32337573090000.0,32337573090000.0,3,2.0,2,3,0.0,0.0,0,14597693500000.0,14597693500000.0,3,2.0,2,3
a18375,3,20,0.1428571428571428,0.0,0.0,0,-34521960000.0,-34521960000.0,3,2.0,2,3,0.0,0.0,0,4010937000000.0,4010937000000.0,2,2.0,2,2
a10666,3,24,0.12,0.0,0.0,0,2101756770000000.0,2101756770000000.0,3,2.0,2,3,338973540000000.0,338973540000000.0,3,1639836992000000.0,1639836992000000.0,5,2.6,3,5
a22412,8,8,0.8888888888888888,0.0,0.0,0,-15000000000.0,-15000000000.0,3,2.0,2,3,0.0,0.0,0,11850000000.0,11850000000.0,3,2.0,2,3
a02329,13,4,2.6,0.0,0.0,0,10923662800000.0,10923662800000.0,3,2.0,2,3,1.0172172471585888e+18,1.0172172471585888e+18,9,34390390800000.0,34390390800000.0,9,3.0,3,9
a11047,286,83,3.4047619047619047,0.0,0.0,0,45457267250000.0,45457267250000.0,3,2.0,2,3,0.0,0.0,0,32556270000000.0,32556270000000.0,3,2.0,2,3
a04806,0,21,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,244538587500000.0,244538587500000.0,3,2.0,2,3
a01150,25,1,12.5,21103065000000.0,21103065000000.0,6,1004899420000000.0,1004899420000000.0,7,2.857142857142857,3,7,10078110000000.0,10078110000000.0,1,110998530000000.0,110998530000000.0,1,3.0,3,1
a13613,7,4,1.4,0.0,0.0,0,3935152990000.0,3935152990000.0,3,2.0,2,3,0.0,0.0,0,8937420000000.0,8937420000000.0,3,2.0,2,3
a15430,388,50,7.607843137254902,0.0,0.0,0,634327444075677.9,634327444075677.9,3,2.0,2,3,0.0,0.0,0,421979797512516.75,421979797512516.75,2,2.0,2,2
a01427,5,5,0.8333333333333334,0.0,0.0,0,-3064360000.0,-3064360000.0,3,2.0,2,3,0.0,0.0,0,784360000.0,784360000.0,3,2.0,2,3
a17473,1,2,0.3333333333333333,0.0,0.0,0,-28022120000.0,-28022120000.0,1,2.0,2,1,0.0,0.0,0,2709776800000.0,2709776800000.0,2,2.0,2,2
a14492,3,6,0.4285714285714285,1070320455746802.6,1070320455746802.6,9,5253774542447.988,5253774542447.988,9,3.0,3,9,935252875637365.2,935252875637365.2,9,1904425864666.0352,1904425864666.0352,9,3.0,3,9
a23995,68,145,0.4657534246575342,0.0,0.0,0,639989643541094.2,639989643541094.2,3,2.0,2,3,0.0,0.0,0,705620000000000.0,705620000000000.0,3,2.0,2,3
a05021,10,3,2.5,0.0,0.0,0,92540000000.0,92540000000.0,2,2.0,2,2,0.0,0.0,0,38600000000.0,38600000000.0,2,2.0,2,2
a24462,15,40,0.3658536585365853,0.0,0.0,0,174214492489399.62,174214492489399.62,3,2.0,2,3,0.0,0.0,0,46638750000000.0,46638750000000.0,1,2.0,2,1
a28199,3,3,0.75,0.0,0.0,0,161341650000000.0,161341650000000.0,3,2.0,2,3,0.0,0.0,0,161426243970000.0,161426243970000.0,3,2.0,2,3
a02839,1,1,0.5,0.0,0.0,0,-49000000000.0,-49000000000.0,1,2.0,2,1,0.0,0.0,0,51000000000.0,51000000000.0,1,2.0,2,1
a24297,4,1,2.0,0.0,0.0,0,-186913574699.70728,-186913574699.70728,3,2.0,2,3,391390108004.68,391390108004.68,3,412864200000.0,412864200000.0,3,3.0,3,3
a03090,35,9,3.5,0.0,0.0,0,28080704700000.0,28080704700000.0,3,2.0,2,3,33913032218434.207,33913032218434.207,8,85131591100000.0,85131591100000.0,8,3.0,3,8
a15279,8,7,1.0,0.0,0.0,0,239710548058849.28,239710548058849.28,3,2.0,2,3,0.0,0.0,0,206715667783884.53,206715667783884.53,3,2.0,2,3
a19597,140,175,0.7954545454545454,0.0,0.0,0,57520804800000.0,57520804800000.0,3,2.0,2,3,0.0,0.0,0,52337819700000.0,52337819700000.0,3,2.0,2,3
a18266,20,1,10.0,0.0,0.0,0,727889500000.0,727889500000.0,3,2.0,2,3,1.9042835054e+16,1.9042835054e+16,3,2937630000000.0,2937630000000.0,3,3.0,3,3
a09352,387,294,1.311864406779661,0.0,0.0,0,18867803200000.0,18867803200000.0,3,2.0,2,3,0.0,0.0,0,8212966246141.199,8212966246141.199,3,2.0,2,3
a03727,1,2,0.3333333333333333,0.0,0.0,0,169973224999999.97,169973224999999.97,1,2.0,2,1,0.0,0.0,0,169976690000000.0,169976690000000.0,2,2.0,2,2
a01638,127,425,0.2981220657276995,0.0,0.0,0,175590676000000.0,175590676000000.0,3,2.0,2,3,0.0,0.0,0,26212060782178.414,26212060782178.414,3,2.0,2,3
a04343,1,1,0.5,0.0,0.0,0,781100000000.0,781100000000.0,1,2.0,2,1,0.0,0.0,0,1064040000000.0,1064040000000.0,1,2.0,2,1
a25234,1,1,0.5,0.0,0.0,0,2553075300000.0,2553075300000.0,1,2.0,2,1,1675982986984.611,1675982986984.611,3,7731675900000.0,7731675900000.0,3,3.0,3,3
a24597,11,11,0.9166666666666666,5.099976105e+16,5.099976105e+16,9,534205119300533.0,534205119300533.0,9,3.0,3,9,0.0,0.0,0,178109932000000.0,178109932000000.0,3,2.0,2,3
a27802,20,17,1.1111111111111112,1.23742553721e+17,1.23742553721e+17,9,1959827483962198.8,1959827483962198.8,9,3.0,3,9,0.0,0.0,0,408449200000000.0,408449200000000.0,3,2.0,2,3
a26176,3,64,0.0461538461538461,0.0,0.0,0,688755066099419.1,688755066099419.1,3,2.0,2,3,0.0,0.0,0,137846818000000.0,137846818000000.0,3,2.0,2,3
a17340,3,2,1.0,0.0,0.0,0,-10920000000.0,-10920000000.0,3,2.0,2,3,0.0,0.0,0,2184000000.0,2184000000.0,2,2.0,2,2
a07433,42,42,0.9767441860465116,0.0,0.0,0,9956472400000.0,9956472400000.0,3,2.0,2,3,0.0,0.0,0,5988445900000.0,5988445900000.0,3,2.0,2,3
a16172,121,144,0.8344827586206897,9117826500300000.0,9117826500300000.0,9,111951674700000.0,111951674700000.0,9,3.0,3,9,0.0,0.0,0,7998929000000.0,7998929000000.0,2,2.0,2,2
a11398,94,7,11.75,0.0,0.0,0,3670338113880.789,3670338113880.789,3,2.0,2,3,1176059999080.83,1176059999080.83,3,1.4003723035824696e+16,1.4003723035824696e+16,4,2.75,3,4
a25113,111,192,0.5751295336787565,0.0,0.0,0,1599855816540000.0,1599855816540000.0,3,2.0,2,3,0.0,0.0,0,499879000000000.0,499879000000000.0,1,2.0,2,1
a01862,17,9,1.7,0.0,0.0,0,200341000000000.0,200341000000000.0,3,2.0,2,3,4320000000.0,4320000000.0,3,123894100000000.0,123894100000000.0,3,3.0,3,3
a02643,7,1,3.5,0.0,0.0,0,-4680000000.0,-4680000000.0,3,2.0,2,3,0.0,0.0,0,14748000000.0,14748000000.0,1,2.0,2,1
a20849,1,22,0.0434782608695652,0.0,0.0,0,100896188118850.0,100896188118850.0,1,2.0,2,1,0.0,0.0,0,42808722800000.0,42808722800000.0,3,2.0,2,3
a03111,7,5,1.1666666666666667,0.0,0.0,0,-382500000000.0,-382500000000.0,3,2.0,2,3,0.0,0.0,0,187500000000.0,187500000000.0,3,2.0,2,3
a16328,33,5,5.5,0.0,0.0,0,11119201289493.207,11119201289493.207,3,2.0,2,3,0.0,0.0,0,5188078300026.881,5188078300026.881,3,2.0,2,3
a12260,9,3,2.25,0.0,0.0,0,95598392400000.0,95598392400000.0,3,2.0,2,3,0.0,0.0,0,85445900000000.0,85445900000000.0,2,2.0,2,2
a16813,36,44,0.8,5.099976105e+16,5.099976105e+16,9,776878830000000.0,776878830000000.0,9,3.0,3,9,0.0,0.0,0,255015000000000.0,255015000000000.0,3,2.0,2,3
a01702,6,6,0.8571428571428571,1.23742553721e+17,1.23742553721e+17,9,176350779600000.0,176350779600000.0,9,3.0,3,9,0.0,0.0,0,12528110000000.0,12528110000000.0,2,2.0,2,2
a10974,142,23,5.916666666666667,0.0,0.0,0,309956218262000.0,309956218262000.0,1,2.0,2,1,0.0,0.0,0,49941000000000.0,49941000000000.0,1,2.0,2,1
a10816,1129,78,14.291139240506327,0.0,0.0,0,7531793832300000.0,7531793832300000.0,3,2.0,2,3,0.0,0.0,0,1970992008450000.0,1970992008450000.0,2,2.0,2,2
a01323,1,0,1.0,1269587599999984.0,1269587599999984.0,3,134837400000000.0,134837400000000.0,3,3.0,3,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a30105,3,4,0.6,0.0,0.0,0,1934300000.0,1934300000.0,2,2.0,2,2,0.0,0.0,0,28402950800000.0,28402950800000.0,3,2.0,2,3
a26531,4,3,1.0,1.23742553721e+17,1.23742553721e+17,9,660423646800000.0,660423646800000.0,9,3.0,3,9,0.0,0.0,0,197020990000000.0,197020990000000.0,3,2.0,2,3
a07970,49,151,0.3223684210526316,0.0,0.0,0,299973949500000.0,299973949500000.0,3,2.0,2,3,0.0,0.0,0,30740923785266.44,30740923785266.44,3,2.0,2,3
a09120,2,2,0.6666666666666666,0.0,0.0,0,42422210734500.0,42422210734500.0,2,2.0,2,2,0.0,0.0,0,42520194500000.0,42520194500000.0,2,2.0,2,2
a19230,2,2,0.6666666666666666,0.0,0.0,0,460678766313189.6,460678766313189.6,1,2.0,2,1,0.0,0.0,0,460697456313449.0,460697456313449.0,1,2.0,2,1
a24726,0,34,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-60000000000.0,-60000000000.0,3,2.0,2,3
a27705,69,32,2.090909090909091,0.0,0.0,0,6676990900000.0,6676990900000.0,3,2.0,2,3,0.0,0.0,0,5643022854352.976,5643022854352.976,3,2.0,2,3
a16055,4,4,0.8,586140000000.0,586140000000.0,2,1088438600000.0,1088438600000.0,4,2.5,3,4,1122937339824000.0,1122937339824000.0,10,7173332346596.186,7173332346596.186,8,3.0,3,9
a17664,1,1,0.5,0.0,0.0,0,1914800000000.0,1914800000000.0,1,2.0,2,1,71948000000000.0,71948000000000.0,3,5712000000000.0,5712000000000.0,3,3.0,3,3
a10143,3,4,0.6,0.0,0.0,0,-223276400000.0,-223276400000.0,1,2.0,2,1,0.0,0.0,0,18631596600000.0,18631596600000.0,3,2.0,2,3
a04950,1,19,0.05,0.0,0.0,0,298486596500000.0,298486596500000.0,1,2.0,2,1,0.0,0.0,0,49997098100000.0,49997098100000.0,2,2.0,2,2
a03594,64,9,6.4,0.0,0.0,0,106226138673143.88,106226138673143.88,3,2.0,2,3,0.0,0.0,0,50571564800000.0,50571564800000.0,3,2.0,2,3
a09084,5,7,0.625,0.0,0.0,0,27373620000000.0,27373620000000.0,3,2.0,2,3,0.0,0.0,0,27431916000000.0,27431916000000.0,3,2.0,2,3
a12105,6,3,1.5,0.0,0.0,0,27521500000000.0,27521500000000.0,3,2.0,2,3,45092433000000.0,45092433000000.0,3,29012200000000.0,29012200000000.0,3,3.0,3,3
a30478,0,14,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,33765680000000.0,33765680000000.0,3,2.0,2,3
a04758,1,1,0.5,0.0,0.0,0,498950000000.0,498950000000.0,1,2.0,2,1,0.0,0.0,0,500000000000.0,500000000000.0,1,2.0,2,1
a11537,1,1,0.5,0.0,0.0,0,9951538100000.0,9951538100000.0,1,2.0,2,1,0.0,0.0,0,9980471647101.4,9980471647101.4,1,2.0,2,1
a22200,6,4,1.2,0.0,0.0,0,1467174438000.0,1467174438000.0,3,2.0,2,3,0.0,0.0,0,5182540000000.0,5182540000000.0,3,2.0,2,3
a15377,1,1,0.5,0.0,0.0,0,-14000000000.0,-14000000000.0,1,2.0,2,1,0.0,0.0,0,11900000000.0,11900000000.0,1,2.0,2,1
a00841,40,10,3.636363636363636,0.0,0.0,0,44539936941000.0,44539936941000.0,3,2.0,2,3,0.0,0.0,0,5094490000000.0,5094490000000.0,3,2.0,2,3
a21443,23,5,3.8333333333333335,0.0,0.0,0,60057972825851.58,60057972825851.58,3,2.0,2,3,0.0,0.0,0,11323198700000.0,11323198700000.0,3,2.0,2,3
a08044,23,8,2.5555555555555554,0.0,0.0,0,335894141923290.94,335894141923290.94,3,2.0,2,3,0.0,0.0,0,155046037386533.7,155046037386533.7,3,2.0,2,3
a06015,223,2,74.33333333333333,0.0,0.0,0,1497690000000.0,1497690000000.0,1,2.0,2,1,6.7177838312e+16,6.7177838312e+16,6,89278800000000.0,89278800000000.0,6,3.0,3,6
a25576,73,14,4.866666666666666,0.0,0.0,0,26374515262752.45,26374515262752.45,3,2.0,2,3,0.0,0.0,0,10805960000000.0,10805960000000.0,2,2.0,2,2
a21267,21,11,1.75,1.23742553721e+17,1.23742553721e+17,9,2108932030560000.0,2108932030560000.0,9,3.0,3,9,1075642886100000.0,1075642886100000.0,9,1794035910000000.0,1794035910000000.0,9,3.0,3,9
a09427,8,8,0.8888888888888888,0.0,0.0,0,64997564000000.0,64997564000000.0,1,2.0,2,1,0.0,0.0,0,128308500000000.0,128308500000000.0,3,2.0,2,3
a09530,10,1,5.0,0.0,0.0,0,-17100000000.0,-17100000000.0,3,2.0,2,3,0.0,0.0,0,97732000000.0,97732000000.0,1,2.0,2,1
a12950,26,8,2.888888888888889,0.0,0.0,0,-52000000000.0,-52000000000.0,2,2.0,2,2,477596322000.0,477596322000.0,9,66000000000.0,66000000000.0,9,3.0,3,9
a01671,4,2,1.3333333333333333,0.0,0.0,0,-168000000000.0,-168000000000.0,2,2.0,2,2,1119974800000000.0,1119974800000000.0,6,0.0,0.0,6,3.0,3,6
a01708,9,62,0.1428571428571428,0.0,0.0,0,61644099800000.0,61644099800000.0,3,2.0,2,3,0.0,0.0,0,50508790000000.0,50508790000000.0,3,2.0,2,3
a11991,2,1,1.0,0.0,0.0,0,267204490000.0,267204490000.0,1,2.0,2,1,8750000000.0,8750000000.0,1,331750000000.0,331750000000.0,1,3.0,3,1
a11245,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,22274522963996.32,22274522963996.32,3,760603800000.0,760603800000.0,3,3.0,3,3
a15886,31,0,31.0,0.0,0.0,0,-14000000000.0,-14000000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a05076,0,6,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-768000000000.0,-768000000000.0,3,2.0,2,3
a12825,59,10,5.363636363636363,0.0,0.0,0,13548690068398.477,13548690068398.477,2,2.0,2,2,0.0,0.0,0,364145000000.0,364145000000.0,1,2.0,2,1
a14846,3,2,1.0,0.0,0.0,0,-648120000.0,-648120000.0,2,2.0,2,2,1639353954200000.0,1639353954200000.0,6,95868000000000.0,95868000000000.0,6,3.0,3,6
a29320,11,3,2.75,0.0,0.0,0,28914868000000.0,28914868000000.0,3,2.0,2,3,1.6362164838029998e+16,1.6362164838029998e+16,9,88580700000000.0,88580700000000.0,9,3.0,3,9
a04315,10,8,1.1111111111111112,409754411100000.0,409754411100000.0,9,1599300000000.0,1599300000000.0,9,3.0,3,9,15761899337492.28,15761899337492.28,9,2622900000000.0,2622900000000.0,9,3.0,3,9
a01147,4,3,1.0,0.0,0.0,0,5123683630000.0,5123683630000.0,3,2.0,2,3,0.0,0.0,0,4340100000000.0,4340100000000.0,2,2.0,2,2
a01860,20,7,2.5,0.0,0.0,0,7403788399887.066,7403788399887.066,3,2.0,2,3,0.0,0.0,0,455274700000.0,455274700000.0,1,2.0,2,1
a13135,2,1,1.0,-82501100000.0,-82501100000.0,3,-24027100000.0,-24027100000.0,4,2.75,3,4,0.0,0.0,0,20800000000.0,20800000000.0,1,2.0,2,1
a18157,9,7,1.125,0.0,0.0,0,-28336000000.0,-28336000000.0,3,2.0,2,3,0.0,0.0,0,25029000000.0,25029000000.0,3,2.0,2,3
a10536,0,2,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,660500240000.5,660500240000.5,2,2.0,2,2
a21250,7,16,0.4117647058823529,5.606593845e+16,5.606593845e+16,9,236381874144000.0,236381874144000.0,9,3.0,3,9,0.0,0.0,0,24168191538720.0,24168191538720.0,1,2.0,2,1
a16400,2,2,0.6666666666666666,0.0,0.0,0,-24999999999.3,-24999999999.3,1,2.0,2,1,1.5804395592e+16,1.5804395592e+16,6,37603200000000.03,37603200000000.03,6,3.0,3,6
a13007,19,10,1.7272727272727273,0.0,0.0,0,4369280700000.0,4369280700000.0,3,2.0,2,3,1.017179126352e+18,1.017179126352e+18,9,8391413400000.0,8391413400000.0,9,3.0,3,9
a15623,2,7,0.25,0.0,0.0,0,1729110867431.6675,1729110867431.6675,1,2.0,2,1,0.0,0.0,0,10018680100726.248,10018680100726.248,3,2.0,2,3
a31304,10838,6,1548.2857142857142,0.0,0.0,0,-69960000000.0,-69960000000.0,3,2.0,2,3,0.0,0.0,0,29975220925380.0,29975220925380.0,3,2.0,2,3
a11573,37,7,4.625,0.0,0.0,0,-41950400000.0,-41950400000.0,3,2.0,2,3,0.0,0.0,0,82469400000.0,82469400000.0,3,2.0,2,3
a26587,1,1,0.5,0.0,0.0,0,-18469080000.0,-18469080000.0,1,2.0,2,1,0.0,0.0,0,2180520000.0,2180520000.0,1,2.0,2,1
a11960,1,2,0.3333333333333333,0.0,0.0,0,-90350000000.0,-90350000000.0,1,2.0,2,1,0.0,0.0,0,17193800000.0,17193800000.0,1,2.0,2,1
a21522,17,35,0.4722222222222222,0.0,0.0,0,-407570058645.4084,-407570058645.4084,3,2.0,2,3,0.0,0.0,0,-40954452737.52,-40954452737.52,3,2.0,2,3
a08649,26,9,2.6,0.0,0.0,0,-791576900000.0,-791576900000.0,3,2.0,2,3,27898652468000.0,27898652468000.0,9,1629777689768.7815,1629777689768.7815,9,3.0,3,9
a20815,208,4,41.6,0.0,0.0,0,53701130000.0,53701130000.0,3,2.0,2,3,0.0,0.0,0,193488000000.0,193488000000.0,3,2.0,2,3
a05441,8,2,2.6666666666666665,0.0,0.0,0,16425250000.0,16425250000.0,3,2.0,2,3,0.0,0.0,0,88463934461.2862,88463934461.2862,2,2.0,2,2
a05172,37,17,2.0555555555555554,0.0,0.0,0,279969550000000.0,279969550000000.0,2,2.0,2,2,0.0,0.0,0,377654588800000.0,377654588800000.0,3,2.0,2,3
a14237,10,4,2.0,0.0,0.0,0,-225000000000.0,-225000000000.0,3,2.0,2,3,0.0,0.0,0,234380000000.0,234380000000.0,3,2.0,2,3
a20487,21,15,1.3125,0.0,0.0,0,87105306120572.88,87105306120572.88,2,2.0,2,2,100196707256738.1,100196707256738.1,5,196343845935419.0,196343845935419.0,5,3.0,3,5
a04554,80,96,0.8247422680412371,0.0,0.0,0,22501607289074.6,22501607289074.6,3,2.0,2,3,73247857500000.0,73247857500000.0,9,50785908900000.0,50785908900000.0,9,3.0,3,9
a28891,17,24,0.68,0.0,0.0,0,283760869000000.0,283760869000000.0,3,2.0,2,3,0.0,0.0,0,169025462448636.5,169025462448636.5,2,2.0,2,2
a08501,32,66,0.4776119402985074,1.23742553721e+17,1.23742553721e+17,9,4791891141416816.0,4791891141416816.0,9,3.0,3,9,0.0,0.0,0,582091860000000.0,582091860000000.0,1,2.0,2,1
a28005,0,177,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,8964896932784.4,8964896932784.4,3,2.0,2,3
