account,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a03266,0.0,0.0,0,938116857811.22,938116857811.22,5,134860824900000.0,134860824900000.0,15,2568378320830.747,2568378320830.747,15
a31344,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a27999,0.0,0.0,0,0.0,0.0,1,408147102392.3,408147102392.3,5,22500000000.0,22500000000.0,5
a26057,0.0,0.0,0,0.0,0.0,5,0.0,0.0,1,139639964000.0,139639964000.0,2
a15849,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1
a13726,0.0,0.0,0,37000000000.00008,37000000000.00008,5,19974143546636.8,19974143546636.8,20,5267150000000.0,5267150000000.0,21
a18618,31922688220000.0,31922688220000.0,8,1485740660625.4043,1485740660625.4043,11,3895485381366958.5,3895485381366958.5,11,2233121430000.0,2233121430000.0,13
a18053,0.0,0.0,0,0.0,0.0,5,62493490790000.0,62493490790000.0,5,480263598200000.0,480263598200000.0,9
a12460,0.0,0.0,0,29335231940500.0,29335231940500.0,2,0.0,0.0,0,29349562444999.996,29349562444999.996,1
a11103,0.0,0.0,0,27417933300000.0,27417933300000.0,3,0.0,0.0,0,27414943700000.0,27414943700000.0,1
a22412,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,19750000000.0,19750000000.0,5
a10120,0.0,0.0,0,21492433960000.0,21492433960000.0,5,339084887199663.94,339084887199663.94,10,44074301496172.5,44074301496172.5,13
a08514,0.0,0.0,0,0.0,0.0,5,9054953514000.0,9054953514000.0,10,680424098830.0,680424098830.0,10
a26195,0.0,0.0,0,5819587100000.0,5819587100000.0,5,4100548167474.184,4100548167474.184,8,25987746531786.594,25987746531786.594,9
a18906,0.0,0.0,0,858502280000.0,858502280000.0,4,0.0,0.0,0,435850000000.0,435850000000.0,2
a22420,0.0,0.0,0,5009884950000000.0,5009884950000000.0,3,0.0,0.0,0,5009975220000001.0,5009975220000001.0,2
a24253,650880361140000.0,650880361140000.0,1,650817991140000.0,650817991140000.0,2,324979210000000.0,324979210000000.0,1,650880361140000.0,650880361140000.0,1
a27257,0.0,0.0,0,486949132019131.0,486949132019131.0,5,777891877600000.0,777891877600000.0,10,1708194497595655.0,1708194497595655.0,13
a10933,20755722100000.0,20755722100000.0,1,31239000000.0,31239000000.0,2,0.0,0.0,0,35800000000.0,35800000000.0,1
a27044,0.0,0.0,0,864068340000.0,864068340000.0,3,0.0,0.0,0,337690000000.0,337690000000.0,1
a10672,0.0,0.0,0,6402814610000.0,6402814610000.0,5,121827717160000.0,121827717160000.0,5,154497000000000.0,154497000000000.0,5
a14298,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,97228000000.0,97228000000.0,1
a05079,99542872686.28,99542872686.28,5,488186450000.0,488186450000.0,6,196649660000.0,196649660000.0,2,199085745372.56,199085745372.56,2
a29943,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,141987171864.708,141987171864.708,1
a09695,373013603900000.0,373013603900000.0,25,667041353075602.0,667041353075602.0,25,0.0,0.0,0,50035290129237.01,50035290129237.01,5
a17243,0.0,0.0,0,822267400000.0,822267400000.0,2,0.0,0.0,0,835918265956.7014,835918265956.7014,1
a10069,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
a18051,0.0,0.0,0,60414413170044.13,60414413170044.13,5,0.0,0.0,0,60363251345500.0,60363251345500.0,5
a20414,5979412288781.472,5979412288781.472,5,4955900000000.0,4955900000000.0,5,0.0,0.0,0,981100000000.0,981100000000.0,1
a30674,52024524800000.0,52024524800000.0,5,13543480000000.0,13543480000000.0,8,1598740000000.0,1598740000000.0,1,847900000000.0,847900000000.0,1
a08303,0.0,0.0,0,31101534023000.0,31101534023000.0,5,0.0,0.0,0,32682735500000.0,32682735500000.0,3
a29782,0.0,0.0,0,34251612259782.977,34251612259782.977,5,0.0,0.0,0,7012044011198.1,7012044011198.1,5
a03558,414064836500000.0,414064836500000.0,25,12305499000000.0,12305499000000.0,25,0.0,0.0,0,3000597867649.161,3000597867649.161,5
a13717,0.0,0.0,0,9062972500000.0,9062972500000.0,4,0.0,0.0,0,9128492500000.0,9128492500000.0,2
a26320,0.0,0.0,0,15443000000.0,15443000000.0,2,0.0,0.0,0,17900000000.0,17900000000.0,1
a00295,373013603900000.0,373013603900000.0,25,752580116000000.0,752580116000000.0,25,0.0,0.0,0,63397619900000.0,63397619900000.0,5
a27477,0.0,0.0,0,0.0,0.0,5,550668212045713.4,550668212045713.4,15,228213998250000.0,228213998250000.0,17
a03904,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,439999999.99999,439999999.99999,1
a10985,0.0,0.0,0,0.0,0.0,5,10232699999387.22,10232699999387.22,2,69808983998255.74,69808983998255.74,6
a16468,74602720780000.0,74602720780000.0,5,50837916000000.0,50837916000000.0,5,0.0,0.0,0,10942704400000.0,10942704400000.0,5
a29347,0.0,0.0,0,687921040000.0,687921040000.0,5,53547537172799.0,53547537172799.0,5,4106384631514000.0,4106384631514000.0,9
a05953,0.0,0.0,0,884938000.0,884938000.0,5,0.0,0.0,0,14055000000.0,14055000000.0,2
a31456,169764205035260.47,169764205035260.47,25,1569749552790552.5,1569749552790552.5,25,792700057777911.9,792700057777911.9,25,1569763830023124.5,1569763830023124.5,25
a02964,0.0,0.0,0,94822984726271.77,94822984726271.77,5,94479856544154.22,94479856544154.22,25,422509483692381.2,422509483692381.2,25
a25313,0.0,0.0,0,1967240000000.0,1967240000000.0,1,0.0,0.0,0,2042000000000.0,2042000000000.0,3
a25397,149205441560000.0,149205441560000.0,10,2443029048600000.0,2443029048600000.0,11,0.0,0.0,0,488857810000000.1,488857810000000.1,3
a14224,1073495140025.0,1073495140025.0,25,589619936000000.0,589619936000000.0,25,0.0,0.0,0,117953387200000.0,117953387200000.0,5
a15209,0.0,0.0,0,123668670000000.0,123668670000000.0,5,608886075926613.0,608886075926613.0,10,275430123000000.0,275430123000000.0,13
a19074,0.0,0.0,0,26197315600000.0,26197315600000.0,1,0.0,0.0,1,26168625600000.0,26168625600000.0,1
a12724,4474598800000.0,4474598800000.0,5,385623945000000.0,385623945000000.0,9,673122583879757.6,673122583879757.6,25,1515864028454198.8,1515864028454198.8,25
a10186,18731194564191.14,18731194564191.14,25,156749350462264.5,156749350462264.5,25,0.0,0.0,0,2720204088492.634,2720204088492.634,5
a25781,0.0,0.0,0,19690864500000.0,19690864500000.0,3,0.0,0.0,0,19695274500000.0,19695274500000.0,2
a20599,0.0,0.0,0,22492130700676.8,22492130700676.8,1,0.0,0.0,0,22509037100000.0,22509037100000.0,2
a07983,681112800000000.0,681112800000000.0,20,209294642744225.44,209294642744225.44,21,0.0,0.0,0,5238798850382.412,5238798850382.412,5
a19962,0.0,0.0,0,742687024397.9536,742687024397.9536,2,1991151700000.0,1991151700000.0,1,395648650000.0,395648650000.0,1
a02572,0.0,0.0,0,2035947440000.0,2035947440000.0,2,0.0,0.0,0,2041679998818.2104,2041679998818.2104,2
a03255,0.0,0.0,0,0.0,0.0,1,78686844760000.0,78686844760000.0,5,252450000000.0,252450000000.0,5
a25182,149205441560000.0,149205441560000.0,10,479860349999510.7,479860349999510.7,13,198649345990000.0,198649345990000.0,2,121019473700000.0,121019473700000.0,5
a04245,0.0,0.0,0,206234857558005.75,206234857558005.75,1,0.0,0.0,0,42746449038096.5,42746449038096.5,5
a09873,163592885000000.0,163592885000000.0,4,499907390000000.0,499907390000000.0,7,299606246600000.0,299606246600000.0,7,598489920000000.0,598489920000000.0,9
a26009,0.0,0.0,0,21437800000000.0,21437800000000.0,2,0.0,0.0,0,21429590000000.0,21429590000000.0,2
a02991,0.0,0.0,0,9641254548737.557,9641254548737.557,5,50438217794461.52,50438217794461.52,11,13459352300000.0,13459352300000.0,12
a06083,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a09919,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,13181601925307.443,13181601925307.443,5
a00618,0.0,0.0,0,11838670000.0,11838670000.0,3,0.0,0.0,0,66770000000.0,66770000000.0,2
a08269,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,5425000000.0,5425000000.0,1
a07738,0.0,0.0,0,2.944290450192403e+16,2.944290450192403e+16,2,0.0,0.0,0,2.9442930901924036e+16,2.9442930901924036e+16,1
a24537,613169999356.0599,613169999356.0599,6,570862500000.0,570862500000.0,9,7105947681700.194,7105947681700.194,17,3677644999743.7,3677644999743.7,17
a27621,0.0,0.0,0,429631675709731.0,429631675709731.0,2,0.0,0.0,0,73211170100000.0,73211170100000.0,5
a12040,0.0,0.0,0,16668851800000.0,16668851800000.0,3,0.0,0.0,0,16119489600000.0,16119489600000.0,5
a07669,0.0,0.0,0,12953905000000.0,12953905000000.0,5,0.0,0.0,0,12985552912449.37,12985552912449.37,5
a03555,1722630000000.0,1722630000000.0,2,2864636920000.0,2864636920000.0,3,1432318460000.0,1432318460000.0,1,1481520000000.0,1481520000000.0,1
a20706,0.0,0.0,0,4811358144733.229,4811358144733.229,5,912709010203.7252,912709010203.7252,15,28224386815701.23,28224386815701.23,9
a00252,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,15251321736.0,15251321736.0,2
a24986,27460234500000.0,27460234500000.0,25,35491816476956.84,35491816476956.84,25,4284656548337269.0,4284656548337269.0,10,16110861295391.367,16110861295391.367,13
a28839,4998656390000.0,4998656390000.0,2,161667794999997.47,161667794999997.47,2,0.0,0.0,0,9992230000000.0,9992230000000.0,2
a09922,32599189128382.28,32599189128382.28,20,346032296312309.5,346032296312309.5,21,0.0,0.0,0,6766438366072.584,6766438366072.584,5
a16958,0.0,0.0,0,40941100000.0,40941100000.0,1,0.0,0.0,0,73071100000.0,73071100000.0,1
a28951,0.0,0.0,0,7379069281000.0,7379069281000.0,5,0.0,0.0,0,34886214400000.0,34886214400000.0,1
a07606,35260121100000.0,35260121100000.0,5,1288154400000.0,1288154400000.0,6,0.0,0.0,0,348080000000.0,348080000000.0,1
a23441,224123572200000.0,224123572200000.0,10,69597336500000.0,69597336500000.0,10,0.0,0.0,0,13963147300000.0,13963147300000.0,2
a05690,0.0,0.0,0,535750000000.0,535750000000.0,1,0.0,0.0,0,548530000000.0,548530000000.0,1
a20448,0.0,0.0,0,104112728770000.0,104112728770000.0,5,0.0,0.0,0,80953872500000.0,80953872500000.0,5
a19135,0.0,0.0,0,489364150000.0,489364150000.0,2,0.0,0.0,0,491083400000.0,491083400000.0,1
a17388,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,0.0,0.0,0,1009991600000000.0,1009991600000000.0,2
a26354,3647400000000.0,3647400000000.0,20,42776018650154.25,42776018650154.25,21,0.0,0.0,0,3066889342409.341,3066889342409.341,5
a23929,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0
a07381,695420000000.0,695420000000.0,10,2144631300000.0,2144631300000.0,13,1166955600000.0,1166955600000.0,25,3056275000000.0,3056275000000.0,25
a20925,0.0,0.0,0,10765019999693.61,10765019999693.61,1,0.0,0.0,0,10772659999693.61,10772659999693.61,2
a29462,1585720000000.0,1585720000000.0,20,1279061252950000.0,1279061252950000.0,21,0.0,0.0,0,269683980000000.0,269683980000000.0,5
a10669,35260121100000.0,35260121100000.0,5,7453248970708.561,7453248970708.561,6,0.0,0.0,0,5321971554141.712,5321971554141.712,1
a08997,0.0,0.0,0,31913700000.0,31913700000.0,5,0.0,0.0,0,106791580000.0,106791580000.0,1
a30472,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,4928600000000.0,4928600000000.0,1
a20105,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0
a08643,0.0,0.0,0,0.0,0.0,5,229868750000000.0,229868750000000.0,13,129984960000000.0,129984960000000.0,14
a29966,0.0,0.0,0,0.0,0.0,5,169553833599831.97,169553833599831.97,6,4780595300000.0,4780595300000.0,9
a21243,0.0,0.0,0,908194077000.0,908194077000.0,5,167326404345598.0,167326404345598.0,13,220448203012027.53,220448203012027.53,13
a25897,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,29074799063.04,29074799063.04,5
a23423,0.0,0.0,0,187009600000.0,187009600000.0,1,0.0,0.0,0,189109600000.0,189109600000.0,1
a08026,303256000000.0,303256000000.0,1,198828065900000.0,198828065900000.0,5,0.0,0.0,0,13055473383998.78,13055473383998.78,5
a12532,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,5429999999.58,5429999999.58,3
a18350,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,1027900000.0,1027900000.0,2
a18170,0.0,0.0,0,0.0,0.0,0,23812112500000.0,23812112500000.0,25,180599702000000.0,180599702000000.0,25
a12435,0.0,0.0,0,5083274000000.0,5083274000000.0,1,418450472395625.0,418450472395625.0,5,19499106000000.0,19499106000000.0,6
a13711,298410883120000.0,298410883120000.0,20,2021994289500000.0,2021994289500000.0,21,0.0,0.0,0,208933554500000.0,208933554500000.0,5
a25136,0.0,0.0,0,116606940200000.0,116606940200000.0,5,2195863351340000.0,2195863351340000.0,25,582672483000000.0,582672483000000.0,25
a13294,0.0,0.0,0,0.0,0.0,5,1991151700000.0,1991151700000.0,1,154707125000.0,154707125000.0,1
a25548,0.0,0.0,0,1482015013794741.5,1482015013794741.5,5,0.0,0.0,0,1599727972500000.0,1599727972500000.0,5
a25768,0.0,0.0,0,49910130000000.0,49910130000000.0,5,0.0,0.0,0,49981500000000.0,49981500000000.0,5
a26414,0.0,0.0,0,151459357300000.0,151459357300000.0,5,0.0,0.0,0,218674779700000.0,218674779700000.0,1
a08130,1302051650000000.0,1302051650000000.0,25,194919900000000.0,194919900000000.0,25,0.0,0.0,0,21303765000000.0,21303765000000.0,5
a16727,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,30637000000.0,30637000000.0,2
a24976,0.0,0.0,0,24245570461750.74,24245570461750.74,5,0.0,0.0,0,2988222047462.6743,2988222047462.6743,5
a29079,0.0,0.0,0,328858000000000.4,328858000000000.4,5,515880762390000.0,515880762390000.0,25,750825800000000.0,750825800000000.0,25
a08240,0.0,0.0,0,49116901900000.0,49116901900000.0,1,0.0,0.0,0,49118791900000.0,49118791900000.0,1
a15157,0.0,0.0,0,526260000000.0,526260000000.0,2,3405367200000.0,3405367200000.0,5,2641300000000.0,2641300000000.0,5
a23848,40056139299387.22,40056139299387.22,11,52466952000000.0,52466952000000.0,13,0.0,0.0,0,20784231400000.0,20784231400000.0,5
a24547,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
a16601,0.0,0.0,0,14403758246400.0,14403758246400.0,5,381957129314733.25,381957129314733.25,6,18382060900000.0,18382060900000.0,9
a07528,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,0.0,0.0,0,1009991600000000.0,1009991600000000.0,2
a30545,0.0,0.0,0,149920300000.0,149920300000.0,1,0.0,0.0,0,160840300000.0,160840300000.0,1
a09634,373013603900000.0,373013603900000.0,25,559423203100000.0,559423203100000.0,25,0.0,0.0,0,51072960000000.0,51072960000000.0,5
a04888,373013603900000.0,373013603900000.0,25,588833832000000.0,588833832000000.0,25,0.0,0.0,0,16691356200000.0,16691356200000.0,5
a18311,4402657300000.0,4402657300000.0,9,998911468325290.2,998911468325290.2,10,584824805926613.0,584824805926613.0,5,658971189300000.1,658971189300000.1,9
a15943,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,354200000000.0,354200000000.0,5
a09752,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,1947710000000.0,1947710000000.0,1
a10288,0.0,0.0,0,0.0,0.0,5,1209212025200000.0,1209212025200000.0,10,13346921000000.0,13346921000000.0,10
a05636,0.0,0.0,0,46852200000.0,46852200000.0,1,0.0,0.0,0,50002200000.0,50002200000.0,1
a17537,0.0,0.0,0,282567596120268.2,282567596120268.2,5,0.0,0.0,0,2530226085934.851,2530226085934.851,5
a22491,0.0,0.0,0,9963879999528.34,9963879999528.34,1,0.0,0.0,0,9980890000000.0,9980890000000.0,1
a03068,0.0,0.0,0,1261540699999.79,1261540699999.79,3,0.0,0.0,0,905203600000.0,905203600000.0,2
a08725,169764205035260.47,169764205035260.47,25,12895573500000.0,12895573500000.0,25,4.424275956585817e+16,4.424275956585817e+16,5,2572560453798.0,2572560453798.0,5
a18864,0.0,0.0,0,1180837040000.0,1180837040000.0,5,0.0,0.0,0,9364160000000.0,9364160000000.0,1
a18905,298410883120000.0,298410883120000.0,20,146187865500000.0,146187865500000.0,20,0.0,0.0,0,9975825891365.885,9975825891365.885,5
a06978,0.0,0.0,0,1383731100000.0,1383731100000.0,5,7128408816213.9795,7128408816213.9795,10,2923147786556.376,2923147786556.376,13
a08582,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
a18406,0.0,0.0,0,341221410000000.0,341221410000000.0,5,227091843999326.3,227091843999326.3,5,1724903500000000.0,1724903500000000.0,5
a12225,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a14399,0.0,0.0,0,673661391246.0,673661391246.0,5,0.0,0.0,0,550578500000.0,550578500000.0,1
a30839,0.0,0.0,0,10495391521131.377,10495391521131.377,5,0.0,0.0,0,10432959042306.775,10432959042306.775,5
a14251,0.0,0.0,0,620959758000000.0,620959758000000.0,2,3195606756400000.0,3195606756400000.0,10,3104662100000000.0,3104662100000000.0,10
a13377,0.0,0.0,0,434946280000000.0,434946280000000.0,1,268447832840000.0,268447832840000.0,5,2174684800000000.0,2174684800000000.0,5
a12291,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,2700000000.0,2700000000.0,5
a09309,0.0,0.0,0,0.0,0.0,5,15699305514791.451,15699305514791.451,18,4501025998343.73,4501025998343.73,19
a05569,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,567600000000.0,567600000000.0,1
a15270,0.0,0.0,0,21840439900000.0,21840439900000.0,5,0.0,0.0,0,296252937100000.0,296252937100000.0,5
a17532,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,24460000000.0,24460000000.0,2
a10857,0.0,0.0,0,409869795795800.0,409869795795800.0,5,420834985592861.0,420834985592861.0,25,957605304991660.0,957605304991660.0,25
a15619,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a14852,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,1620000000.0,1620000000.0,1
a01788,0.0,0.0,0,18607526279340.72,18607526279340.72,5,0.0,0.0,0,1999785684746.8315,1999785684746.8315,5
a17259,223808162340000.0,223808162340000.0,15,1204614412000000.0,1204614412000000.0,17,228361058472130.44,228361058472130.44,25,522909500000000.0,522909500000000.0,25
a08910,0.0,0.0,0,519486854889.61,519486854889.61,5,0.0,0.0,0,568709454000.0,568709454000.0,3
a19902,0.0,0.0,0,4023137400000.0,4023137400000.0,4,0.0,0.0,0,4036104900000.0,4036104900000.0,1
a09546,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,12868258580000.0,12868258580000.0,5
a00161,0.0,0.0,0,0.0,0.0,0,217196037163940.72,217196037163940.72,5,58228091000000.0,58228091000000.0,9
a20340,53996220000000.0,53996220000000.0,1,10047900000000.0,10047900000000.0,5,42284880000000.0,42284880000000.0,5,4981180000000.0,4981180000000.0,5
a23062,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,36368554000000.0,36368554000000.0,5
a01766,0.0,0.0,0,0.0,0.0,5,692066142500000.0,692066142500000.0,5,737500000000.0,737500000000.0,5
a07958,651772000000000.0,651772000000000.0,20,331539440000000.0,331539440000000.0,20,75172621172799.0,75172621172799.0,25,411677800000000.0,411677800000000.0,25
a10978,0.0,0.0,0,1551426916426.6528,1551426916426.6528,5,1991151700000.0,1991151700000.0,1,682129636426.6528,682129636426.6528,2
a13566,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,49981987106249.69,49981987106249.69,5
a12233,0.0,0.0,0,0.0,0.0,1,999160000000.0,999160000000.0,1,10000.0,10000.0,1
a17355,0.0,0.0,25,294749420843675.7,294749420843675.7,25,0.0,0.0,0,47851064168735.14,47851064168735.14,5
a25976,2786244344560000.0,2786244344560000.0,25,89291578530252.12,89291578530252.12,25,0.0,0.0,0,17919482746050.426,17919482746050.426,5
a07520,4993630800000.0,4993630800000.0,1,9882780000000.0,9882780000000.0,1,584824805926613.0,584824805926613.0,5,49446450000000.0,49446450000000.0,5
a17967,0.0,0.0,0,0.0,0.0,0,3982303400000.0,3982303400000.0,2,78133031700.0,78133031700.0,5
a00113,0.0,0.0,0,2009892750000000.0,2009892750000000.0,3,0.0,0.0,0,2009978580000000.0,2009978580000000.0,2
a28554,0.0,0.0,0,0.0,0.0,5,6744634299999999.0,6744634299999999.0,5,16706400000000.0,16706400000000.0,5
a28260,0.0,0.0,0,1214220800000.0,1214220800000.0,5,45706000000000.0,45706000000000.0,5,4242419600000.0,4242419600000.0,7
a21924,0.0,0.0,0,2768969820350.7295,2768969820350.7295,5,0.0,0.0,0,423620000000.0,423620000000.0,2
a21606,0.0,0.0,0,65652585481086.91,65652585481086.91,5,103235179978962.6,103235179978962.6,10,312217886400000.0,312217886400000.0,11
a29725,0.0,0.0,0,10751200000000.0,10751200000000.0,1,0.0,0.0,0,10791600000000.0,10791600000000.0,1
a20232,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,9500000000.0,9500000000.0,1
a27597,171136329204416.03,171136329204416.03,25,8161701765570.064,8161701765570.064,25,109107017567948.8,109107017567948.8,10,4647758427673.413,4647758427673.413,13
a23237,0.0,0.0,0,11223680000.0,11223680000.0,2,0.0,0.0,0,0.0,0.0,1
a20440,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0
a10601,0.0,0.0,0,6385853900000.0,6385853900000.0,2,0.0,0.0,0,4240860899282.4624,4240860899282.4624,5
a26347,746961438679924.2,746961438679924.2,25,301879200000000.0,301879200000000.0,25,7629651573350000.0,7629651573350000.0,25,301725000000000.0,301725000000000.0,25
a21900,0.0,0.0,0,142877950000000.0,142877950000000.0,2,0.0,0.0,0,27960770000000.0,27960770000000.0,5
a04198,0.0,0.0,0,388955300000.0,388955300000.0,1,0.0,0.0,0,390215300000.0,390215300000.0,1
a16974,0.0,0.0,0,45103400000000.0,45103400000000.0,4,0.0,0.0,0,135484033385215.48,135484033385215.48,5
a28529,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,63000000000.0,63000000000.0,3
a29127,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0
a08299,10200000000.0,10200000000.0,1,0.0,0.0,5,1832035125000.0,1832035125000.0,4,38794192167.702225,38794192167.702225,7
a01247,0.0,0.0,0,51535130900000.0,51535130900000.0,2,27099747478958.617,27099747478958.617,25,43088732000000.0,43088732000000.0,25
a05437,0.0,0.0,0,8247075180000.0,8247075180000.0,5,510095034149109.4,510095034149109.4,19,404519793700000.0,404519793700000.0,20
a02497,0.0,0.0,0,659932284000000.0,659932284000000.0,5,0.0,0.0,6,429639640000000.0,429639640000000.0,8
a14912,0.0,0.0,0,9176445000000.0,9176445000000.0,5,0.0,0.0,0,5842062295544.689,5842062295544.689,5
a25403,0.0,0.0,0,0.0,0.0,5,4995800000000.0,4995800000000.0,5,73751989254.0,73751989254.0,5
a30653,4163919999080.83,4163919999080.83,4,7252146999693.609,7252146999693.609,6,0.0,0.0,0,0.0,0.0,5
a13485,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,466099575396.0008,466099575396.0008,1
a22252,0.0,0.0,0,1.0009961e+16,1.0009961e+16,3,0.0,0.0,0,1.00099916e+16,1.00099916e+16,2
a08567,0.0,0.0,0,1009905200000000.0,1009905200000000.0,4,0.0,0.0,0,1009983200000000.0,1009983200000000.0,2
a25631,0.0,0.0,0,1507097169502.248,1507097169502.248,3,0.0,0.0,0,1662177169502.248,1662177169502.248,4
a13959,2735053000000000.0,2735053000000000.0,25,677807790000000.0,677807790000000.0,25,6398889180932799.0,6398889180932799.0,20,601530790000000.0,601530790000000.0,21
a07101,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,35922576000.0,35922576000.0,3
