account,profit_category
a21085,very_high_profit
a27206,loss_or_zero
a26771,loss_or_zero
a27649,loss_or_zero
a23905,loss_or_zero
a26374,very_high_profit
a14534,loss_or_zero
a00740,very_high_profit
a00802,very_high_profit
a07552,very_high_profit
a28742,very_high_profit
a18879,very_high_profit
a10421,very_high_profit
a03085,loss_or_zero
a09833,very_high_profit
a12736,very_high_profit
a00348,loss_or_zero
a10680,very_high_profit
a13774,loss_or_zero
a20974,loss_or_zero
a03855,very_high_profit
a07139,loss_or_zero
a22593,loss_or_zero
a15976,very_high_profit
a16650,very_high_profit
a28477,loss_or_zero
a28971,very_high_profit
a07203,very_high_profit
a08796,very_high_profit
a18426,very_high_profit
a30486,very_high_profit
a30646,very_high_profit
a15517,loss_or_zero
a19715,very_high_profit
a07010,loss_or_zero
a29176,loss_or_zero
a02012,loss_or_zero
a15138,loss_or_zero
a09820,very_high_profit
a04189,loss_or_zero
a10188,very_high_profit
a03088,very_high_profit
a29897,very_high_profit
a17658,very_high_profit
a31235,very_high_profit
a00361,loss_or_zero
a10957,very_high_profit
a19560,loss_or_zero
a06137,very_high_profit
a12611,loss_or_zero
a07787,loss_or_zero
a12807,very_high_profit
a27816,loss_or_zero
a01873,loss_or_zero
a28354,loss_or_zero
a16313,very_high_profit
a01246,loss_or_zero
a08915,very_high_profit
a16299,very_high_profit
a25323,loss_or_zero
a14608,very_high_profit
a27622,loss_or_zero
a07086,very_high_profit
a27733,very_high_profit
a25067,very_high_profit
a21540,very_high_profit
a05076,loss_or_zero
a05357,very_high_profit
a20371,very_high_profit
a15480,very_high_profit
a18404,very_high_profit
a13760,loss_or_zero
a00547,loss_or_zero
a01175,very_high_profit
a22395,very_high_profit
a17182,loss_or_zero
a06022,very_high_profit
a23336,very_high_profit
a14469,loss_or_zero
a08886,loss_or_zero
a15677,loss_or_zero
a29864,loss_or_zero
a05682,very_high_profit
a07416,loss_or_zero
a08736,very_high_profit
a05832,very_high_profit
a06941,very_high_profit
a14117,very_high_profit
a01045,very_high_profit
a24111,very_high_profit
a21031,loss_or_zero
a24337,very_high_profit
a22170,loss_or_zero
a16978,loss_or_zero
a15519,very_high_profit
a29536,loss_or_zero
a31174,very_high_profit
a19486,loss_or_zero
a20655,very_high_profit
a17593,loss_or_zero
a18566,loss_or_zero
a01320,loss_or_zero
a14378,very_high_profit
a28128,very_high_profit
a15762,loss_or_zero
a05559,very_high_profit
a23814,loss_or_zero
a23144,very_high_profit
a15546,loss_or_zero
a05470,very_high_profit
a29368,loss_or_zero
a09270,very_high_profit
a00736,loss_or_zero
a15370,very_high_profit
a30283,loss_or_zero
a10975,loss_or_zero
a15223,very_high_profit
a18453,loss_or_zero
a15490,very_high_profit
a14234,very_high_profit
a07011,loss_or_zero
a16273,very_high_profit
a30991,very_high_profit
a04272,very_high_profit
a16279,loss_or_zero
a05760,loss_or_zero
a04443,loss_or_zero
a23186,loss_or_zero
a19427,very_high_profit
a14957,loss_or_zero
a18492,very_high_profit
a08218,very_high_profit
a30989,very_high_profit
a20789,very_high_profit
a16886,loss_or_zero
a16770,very_high_profit
a07786,very_high_profit
a06305,very_high_profit
a12064,very_high_profit
a25619,loss_or_zero
a30764,loss_or_zero
a11143,very_high_profit
a01504,very_high_profit
a11079,very_high_profit
a00645,very_high_profit
a30814,very_high_profit
a27864,loss_or_zero
a27922,loss_or_zero
a01292,loss_or_zero
a16477,loss_or_zero
a14671,loss_or_zero
a29332,loss_or_zero
a10708,loss_or_zero
a04975,loss_or_zero
a06237,loss_or_zero
a26107,very_high_profit
a02475,loss_or_zero
a11276,very_high_profit
a24959,very_high_profit
a02575,very_high_profit
a00404,very_high_profit
a14869,loss_or_zero
a10831,loss_or_zero
a27991,loss_or_zero
a10093,very_high_profit
a16736,loss_or_zero
a19365,loss_or_zero
a10629,loss_or_zero
a09948,loss_or_zero
a02776,very_high_profit
a29263,very_high_profit
a13512,loss_or_zero
a23400,very_high_profit
a22057,loss_or_zero
a02495,very_high_profit
a14008,very_high_profit
a06537,very_high_profit
a14428,loss_or_zero
a27650,very_high_profit
a25694,loss_or_zero
a31066,very_high_profit
a02835,loss_or_zero
a00754,very_high_profit
a01117,very_high_profit
a16021,very_high_profit
a27225,loss_or_zero
a31164,loss_or_zero
a02791,loss_or_zero
a04810,loss_or_zero
a23495,loss_or_zero
a24143,loss_or_zero
a14766,very_high_profit
a05094,loss_or_zero
a10964,loss_or_zero
a14364,loss_or_zero
a14769,very_high_profit
a25870,loss_or_zero
a12129,loss_or_zero
a26403,loss_or_zero
a05368,loss_or_zero
a08876,loss_or_zero
a13700,very_high_profit
a20377,loss_or_zero
a21341,loss_or_zero
a11809,loss_or_zero
a27202,very_high_profit
a19713,loss_or_zero
a10368,loss_or_zero
a21826,very_high_profit
a14934,very_high_profit
a24653,very_high_profit
a21871,very_high_profit
a29043,loss_or_zero
a17409,very_high_profit
a29939,very_high_profit
a26296,loss_or_zero
a23150,very_high_profit
a11364,very_high_profit
a30221,loss_or_zero
a08557,loss_or_zero
a27259,loss_or_zero
a09817,loss_or_zero
a07396,loss_or_zero
a06097,very_high_profit
a24208,very_high_profit
a20382,loss_or_zero
a30257,loss_or_zero
a29381,loss_or_zero
a25097,loss_or_zero
a25774,loss_or_zero
a30425,very_high_profit
a23645,loss_or_zero
a14722,loss_or_zero
a19076,very_high_profit
a20909,very_high_profit
a19310,loss_or_zero
a03213,loss_or_zero
a06113,very_high_profit
a02684,loss_or_zero
a14794,loss_or_zero
a17118,very_high_profit
a00459,loss_or_zero
a28151,loss_or_zero
a03925,very_high_profit
a27611,loss_or_zero
a18586,very_high_profit
a08232,loss_or_zero
a02515,loss_or_zero
a06278,very_high_profit
a08062,loss_or_zero
a03063,very_high_profit
a29398,loss_or_zero
a14488,loss_or_zero
a08385,loss_or_zero
a06551,loss_or_zero
a16571,loss_or_zero
a12357,very_high_profit
a21043,very_high_profit
a05067,loss_or_zero
a13674,loss_or_zero
a22702,very_high_profit
a26865,loss_or_zero
a28735,loss_or_zero
a06756,loss_or_zero
a24815,very_high_profit
a04423,very_high_profit
a17753,very_high_profit
a18234,very_high_profit
a06634,very_high_profit
a18228,loss_or_zero
a25772,very_high_profit
a25805,very_high_profit
a13965,loss_or_zero
a27175,loss_or_zero
a06669,loss_or_zero
a29161,very_high_profit
a17987,very_high_profit
a02503,loss_or_zero
a13571,very_high_profit
a26128,loss_or_zero
a12369,very_high_profit
a26803,loss_or_zero
a21599,loss_or_zero
a02599,loss_or_zero
a23018,loss_or_zero
a24268,loss_or_zero
a14344,very_high_profit
a12075,very_high_profit
a02317,very_high_profit
a17826,loss_or_zero
a02118,very_high_profit
a01528,loss_or_zero
a06006,very_high_profit
a26308,loss_or_zero
a22075,very_high_profit
a24403,very_high_profit
a01826,loss_or_zero
a21183,loss_or_zero
a20591,loss_or_zero
a06232,loss_or_zero
a08792,very_high_profit
a06933,very_high_profit
a09680,very_high_profit
a22058,very_high_profit
a11992,loss_or_zero
a17461,very_high_profit
a11342,very_high_profit
a06966,loss_or_zero
a22959,very_high_profit
a20222,very_high_profit
a13591,very_high_profit
a22667,loss_or_zero
a19849,very_high_profit
a12822,loss_or_zero
a05843,loss_or_zero
a08669,loss_or_zero
a14659,very_high_profit
a29188,very_high_profit
a10784,very_high_profit
a27138,very_high_profit
a21232,very_high_profit
a15134,loss_or_zero
a15055,loss_or_zero
a07592,loss_or_zero
a04295,loss_or_zero
a22345,loss_or_zero
a08721,very_high_profit
a04397,very_high_profit
a13069,very_high_profit
a15965,loss_or_zero
a21718,loss_or_zero
a31093,very_high_profit
a15736,very_high_profit
a09705,very_high_profit
a27209,very_high_profit
a00961,very_high_profit
a18393,loss_or_zero
a05527,loss_or_zero
a11089,loss_or_zero
a26472,very_high_profit
a12444,loss_or_zero
a22501,loss_or_zero
a21699,very_high_profit
a26216,loss_or_zero
a21099,very_high_profit
a07681,loss_or_zero
a07931,loss_or_zero
a27185,loss_or_zero
a25517,loss_or_zero
a21796,loss_or_zero
a17129,loss_or_zero
a30916,very_high_profit
a27355,loss_or_zero
a22114,loss_or_zero
a21375,loss_or_zero
a31429,very_high_profit
a27464,loss_or_zero
a10543,loss_or_zero
a05085,loss_or_zero
a15116,very_high_profit
a22687,loss_or_zero
a09781,loss_or_zero
a13971,loss_or_zero
a13930,very_high_profit
a13839,loss_or_zero
a16029,very_high_profit
a07182,loss_or_zero
a29279,loss_or_zero
a02320,loss_or_zero
a10163,loss_or_zero
a07045,loss_or_zero
a30104,loss_or_zero
a24577,very_high_profit
a23373,loss_or_zero
a10460,loss_or_zero
a30742,loss_or_zero
a15166,very_high_profit
a08453,very_high_profit
a22179,very_high_profit
a16824,loss_or_zero
a07247,very_high_profit
a25628,loss_or_zero
a13659,loss_or_zero
a14240,loss_or_zero
a06695,very_high_profit
a17564,very_high_profit
a19298,very_high_profit
a18481,loss_or_zero
a08260,loss_or_zero
a07412,loss_or_zero
a15597,loss_or_zero
a14626,very_high_profit
a26269,very_high_profit
a14014,loss_or_zero
a28762,loss_or_zero
a08882,very_high_profit
a18688,loss_or_zero
a23834,loss_or_zero
a28758,loss_or_zero
a19780,very_high_profit
a03701,loss_or_zero
a11934,loss_or_zero
a10906,loss_or_zero
a24154,loss_or_zero
a09908,very_high_profit
a00644,loss_or_zero
a30456,loss_or_zero
a27147,very_high_profit
a19736,very_high_profit
a06935,loss_or_zero
a06489,very_high_profit
a00319,very_high_profit
a06823,very_high_profit
a07526,very_high_profit
a04301,loss_or_zero
a28032,very_high_profit
a20166,loss_or_zero
a04361,loss_or_zero
a19587,loss_or_zero
a29294,very_high_profit
a14074,loss_or_zero
a08954,loss_or_zero
a18088,very_high_profit
a07630,loss_or_zero
a04162,very_high_profit
a06335,very_high_profit
a03563,very_high_profit
a23820,very_high_profit
a04717,very_high_profit
a20778,very_high_profit
a19541,loss_or_zero
a05496,loss_or_zero
a07986,loss_or_zero
a01337,loss_or_zero
a09704,loss_or_zero
a30903,very_high_profit
a07535,very_high_profit
a11551,very_high_profit
a06318,very_high_profit
a21182,loss_or_zero
a04132,loss_or_zero
a23932,loss_or_zero
a10141,loss_or_zero
a26475,very_high_profit
a09549,loss_or_zero
a14073,loss_or_zero
a09213,very_high_profit
a22292,very_high_profit
a19785,very_high_profit
a04675,loss_or_zero
a23573,loss_or_zero
a16655,loss_or_zero
a06250,very_high_profit
a04908,loss_or_zero
a23975,very_high_profit
a11223,very_high_profit
a21047,loss_or_zero
a15609,loss_or_zero
a24502,loss_or_zero
a09274,very_high_profit
a21629,very_high_profit
a09088,loss_or_zero
a10697,loss_or_zero
a05767,very_high_profit
a07724,loss_or_zero
a11539,very_high_profit
a26778,loss_or_zero
a24928,very_high_profit
a17112,very_high_profit
a11521,loss_or_zero
a07760,loss_or_zero
a13463,loss_or_zero
a02368,very_high_profit
a04347,very_high_profit
a25589,loss_or_zero
a18429,loss_or_zero
a11238,loss_or_zero
a04082,loss_or_zero
a06520,loss_or_zero
a28245,loss_or_zero
a05987,loss_or_zero
a12339,loss_or_zero
a06653,loss_or_zero
a00746,loss_or_zero
a12195,very_high_profit
a16817,very_high_profit
a25582,loss_or_zero
a09868,very_high_profit
a31034,loss_or_zero
a18167,very_high_profit
a23121,loss_or_zero
a12285,loss_or_zero
a17992,very_high_profit
a23467,loss_or_zero
a09355,very_high_profit
a00616,very_high_profit
a28487,loss_or_zero
a23279,loss_or_zero
a05644,loss_or_zero
a17449,loss_or_zero
a03577,very_high_profit
a14505,loss_or_zero
a22557,loss_or_zero
a00492,loss_or_zero
a04836,loss_or_zero
a20309,very_high_profit
a18642,very_high_profit
a20018,very_high_profit
a23291,very_high_profit
a30838,loss_or_zero
a05970,loss_or_zero
a26451,loss_or_zero
a01580,very_high_profit
a16742,loss_or_zero
a20712,loss_or_zero
a09656,loss_or_zero
a15160,loss_or_zero
a15225,very_high_profit
a15660,very_high_profit
a28877,very_high_profit
a24454,loss_or_zero
a14746,very_high_profit
a06499,loss_or_zero
a08717,loss_or_zero
a10994,very_high_profit
a22762,very_high_profit
a26894,very_high_profit
a21962,loss_or_zero
a05745,very_high_profit
a03069,loss_or_zero
a13409,loss_or_zero
a24804,loss_or_zero
a24395,loss_or_zero
a16463,very_high_profit
a20803,loss_or_zero
a06658,very_high_profit
a10201,loss_or_zero
a21802,loss_or_zero
a22244,very_high_profit
a14494,loss_or_zero
a01509,loss_or_zero
a04123,loss_or_zero
a04958,loss_or_zero
a12299,loss_or_zero
a19798,very_high_profit
a02348,very_high_profit
a24349,loss_or_zero
a03595,loss_or_zero
a03253,very_high_profit
a12892,very_high_profit
a16414,loss_or_zero
a18706,very_high_profit
a10522,loss_or_zero
a26247,very_high_profit
a26746,loss_or_zero
a17781,very_high_profit
a05689,very_high_profit
a09407,loss_or_zero
a00118,very_high_profit
a30725,loss_or_zero
a29496,very_high_profit
a25166,very_high_profit
a22103,very_high_profit
a17825,very_high_profit
a14463,loss_or_zero
a25301,loss_or_zero
a12418,loss_or_zero
a17574,loss_or_zero
a22645,loss_or_zero
a16216,very_high_profit
a08923,very_high_profit
a05171,very_high_profit
a14343,very_high_profit
a27160,loss_or_zero
a11058,very_high_profit
a16055,very_high_profit
a26611,loss_or_zero
a24567,very_high_profit
a11759,very_high_profit
a09449,loss_or_zero
a05871,loss_or_zero
a17700,loss_or_zero
a18266,very_high_profit
a19375,very_high_profit
a01562,very_high_profit
a16597,loss_or_zero
a03942,very_high_profit
a23654,very_high_profit
a25518,very_high_profit
a09912,loss_or_zero
a11533,very_high_profit
a30741,very_high_profit
a07839,very_high_profit
a30779,loss_or_zero
a12489,loss_or_zero
a23991,very_high_profit
a18615,very_high_profit
a04924,very_high_profit
a30055,very_high_profit
a31350,very_high_profit
a16628,very_high_profit
a09041,very_high_profit
a11272,loss_or_zero
a05122,loss_or_zero
a22047,very_high_profit
a09072,loss_or_zero
a23475,very_high_profit
a31103,loss_or_zero
a24526,very_high_profit
a19358,loss_or_zero
a09400,loss_or_zero
a16171,very_high_profit
a21628,loss_or_zero
a01547,very_high_profit
a29152,very_high_profit
a30592,very_high_profit
a16566,loss_or_zero
a08176,loss_or_zero
a01666,loss_or_zero
a27841,loss_or_zero
a27848,loss_or_zero
a17214,very_high_profit
a28147,loss_or_zero
a02992,very_high_profit
a07098,loss_or_zero
a11016,loss_or_zero
a31268,loss_or_zero
a05554,very_high_profit
a07846,very_high_profit
a29678,loss_or_zero
a25432,very_high_profit
a29376,very_high_profit
a02911,very_high_profit
a22519,very_high_profit
a13955,loss_or_zero
a13476,very_high_profit
a16690,very_high_profit
a24443,loss_or_zero
a29854,very_high_profit
a07237,loss_or_zero
a06751,very_high_profit
a05395,loss_or_zero
a07779,very_high_profit
a09850,very_high_profit
a11274,very_high_profit
a07449,loss_or_zero
a03593,very_high_profit
a23302,very_high_profit
a07027,loss_or_zero
a14755,very_high_profit
a30522,loss_or_zero
a04984,very_high_profit
a01510,loss_or_zero
a16668,loss_or_zero
a28376,very_high_profit
a07952,loss_or_zero
a17444,very_high_profit
a00457,very_high_profit
a07769,very_high_profit
a16234,loss_or_zero
a07264,loss_or_zero
a04078,loss_or_zero
a11065,loss_or_zero
a08139,loss_or_zero
a28681,loss_or_zero
a23419,loss_or_zero
a24923,very_high_profit
a01890,loss_or_zero
a01139,very_high_profit
a30150,loss_or_zero
a23392,loss_or_zero
a16478,loss_or_zero
a04540,loss_or_zero
a08632,very_high_profit
a10816,very_high_profit
a04279,loss_or_zero
a07712,very_high_profit
a02103,loss_or_zero
a22780,very_high_profit
a02468,very_high_profit
a00046,loss_or_zero
a18202,loss_or_zero
a14437,very_high_profit
a28960,very_high_profit
a07753,loss_or_zero
a14097,loss_or_zero
a31379,loss_or_zero
a02580,very_high_profit
a04914,very_high_profit
a08756,loss_or_zero
a07174,very_high_profit
a26310,very_high_profit
a30893,very_high_profit
a04790,very_high_profit
a21116,very_high_profit
a25815,very_high_profit
a25038,loss_or_zero
a13635,very_high_profit
a24924,very_high_profit
a04812,loss_or_zero
a05550,loss_or_zero
a08868,loss_or_zero
a16963,loss_or_zero
a24257,very_high_profit
a06681,loss_or_zero
a10166,very_high_profit
a09189,very_high_profit
a28916,very_high_profit
a00281,very_high_profit
a26561,loss_or_zero
a00742,loss_or_zero
a26078,very_high_profit
a12951,loss_or_zero
a22100,very_high_profit
a08699,very_high_profit
a10070,very_high_profit
a02513,loss_or_zero
a22846,very_high_profit
a19930,very_high_profit
a24059,loss_or_zero
a29215,very_high_profit
a29011,very_high_profit
a26808,very_high_profit
a29270,loss_or_zero
a01814,loss_or_zero
a08257,loss_or_zero
a15002,loss_or_zero
a23601,loss_or_zero
a27899,loss_or_zero
a05380,loss_or_zero
a02415,very_high_profit
a10181,loss_or_zero
a22009,loss_or_zero
a22647,loss_or_zero
a22014,loss_or_zero
a13360,loss_or_zero
a16828,very_high_profit
a02121,very_high_profit
a19520,very_high_profit
a28379,loss_or_zero
a17866,very_high_profit
a06337,loss_or_zero
a04353,very_high_profit
a15324,loss_or_zero
a10943,very_high_profit
a00287,very_high_profit
a16071,loss_or_zero
a09932,loss_or_zero
a24895,very_high_profit
a16376,very_high_profit
a20719,loss_or_zero
a22107,loss_or_zero
a29930,very_high_profit
a19390,very_high_profit
a29498,loss_or_zero
a17983,loss_or_zero
a16866,very_high_profit
a12301,loss_or_zero
a07091,very_high_profit
a08054,very_high_profit
a17608,very_high_profit
a04661,very_high_profit
a13473,very_high_profit
a10291,loss_or_zero
a02820,loss_or_zero
a09496,very_high_profit
a09897,very_high_profit
a16685,loss_or_zero
a18892,very_high_profit
a00906,very_high_profit
a06929,very_high_profit
a31465,very_high_profit
a30164,very_high_profit
a09612,very_high_profit
a14161,very_high_profit
a18057,very_high_profit
a25533,loss_or_zero
a12978,very_high_profit
a22104,very_high_profit
a03280,loss_or_zero
a16204,very_high_profit
a00197,very_high_profit
a14992,loss_or_zero
a04848,very_high_profit
a26132,loss_or_zero
a31497,very_high_profit
a29506,loss_or_zero
a24814,loss_or_zero
a25454,loss_or_zero
a14304,very_high_profit
a26587,loss_or_zero
a23791,loss_or_zero
a04190,very_high_profit
a05241,very_high_profit
a04495,very_high_profit
a26618,very_high_profit
a18798,very_high_profit
a30242,very_high_profit
a27663,loss_or_zero
a28510,loss_or_zero
a19031,very_high_profit
a05481,loss_or_zero
a26582,loss_or_zero
a29959,very_high_profit
a30919,loss_or_zero
a01870,very_high_profit
a05831,loss_or_zero
a16370,very_high_profit
a27930,loss_or_zero
a16249,loss_or_zero
a05980,loss_or_zero
a12499,loss_or_zero
a30421,loss_or_zero
a22782,very_high_profit
a27048,very_high_profit
a08825,loss_or_zero
a31181,loss_or_zero
a13188,very_high_profit
a30169,very_high_profit
a11791,loss_or_zero
a18907,loss_or_zero
a30012,very_high_profit
a23890,very_high_profit
a06433,loss_or_zero
a03494,very_high_profit
a10343,very_high_profit
a11056,very_high_profit
a14825,very_high_profit
a28241,loss_or_zero
a08304,very_high_profit
a17192,loss_or_zero
a02941,loss_or_zero
a17470,very_high_profit
